,number,value,datetime_start,datetime_complete,duration,params_C,params_M,params_N,params_P,params_S,state
3616,3616,2.7203409616275693,2023-12-07 10:47:10.064920,2023-12-07 10:47:10.701612,0 days 00:00:00.636692,0.95,0.5,14.0,36,random selection,COMPLETE
3617,3617,2.617140861365354,2023-12-07 10:47:10.701916,2023-12-07 10:47:11.146085,0 days 00:00:00.444169,0.8,0.01,14.0,20,random selection,COMPLETE
3618,3618,3.9829141248504145,2023-12-07 10:47:11.146378,2023-12-07 10:47:11.902511,0 days 00:00:00.756133,0.6,0.0,16.0,36,roulette wheel,COMPLETE
3619,3619,2.793045029520633,2023-12-07 10:47:11.902802,2023-12-07 10:47:12.483358,0 days 00:00:00.580556,0.5,0.33,16.0,100,random selection,COMPLETE
3621,3621,2.7983107526456146,2023-12-07 10:47:12.961212,2023-12-07 10:47:13.382863,0 days 00:00:00.421651,0.6,0.1,14.0,36,random selection,COMPLETE
3622,3622,2.7839518471341274,2023-12-07 10:47:13.383169,2023-12-07 10:47:13.822527,0 days 00:00:00.439358,0.95,0.1,14.0,20,random selection,COMPLETE
3623,3623,2.7906729467520632,2023-12-07 10:47:13.822820,2023-12-07 10:47:14.383872,0 days 00:00:00.561052,0.6,0.33,16.0,100,random selection,COMPLETE
3624,3624,2.875292098040388,2023-12-07 10:47:14.384170,2023-12-07 10:47:15.045686,0 days 00:00:00.661516,0.5,0.5,12.0,76,random selection,COMPLETE
3625,3625,2.7761620737848407,2023-12-07 10:47:15.045956,2023-12-07 10:47:15.491604,0 days 00:00:00.445648,0.95,0.1,16.0,76,random selection,COMPLETE
3626,3626,4.184414512609039,2023-12-07 10:47:15.491893,2023-12-07 10:47:16.272357,0 days 00:00:00.780464,0.5,0.0,16.0,76,roulette wheel,COMPLETE
3629,3629,2.7908165761224355,2023-12-07 10:47:17.321884,2023-12-07 10:47:17.943927,0 days 00:00:00.622043,0.95,0.5,12.0,10,random selection,COMPLETE
3630,3630,2.782145313651451,2023-12-07 10:47:17.944224,2023-12-07 10:47:18.365851,0 days 00:00:00.421627,0.6,0.1,12.0,100,roulette wheel,COMPLETE
3631,3631,2.7236334538963844,2023-12-07 10:47:18.366135,2023-12-07 10:47:18.796328,0 days 00:00:00.430193,0.95,0.1,14.0,20,random selection,COMPLETE
3632,3632,3.0031579039516094,2023-12-07 10:47:18.796624,2023-12-07 10:47:19.281373,0 days 00:00:00.484749,0.5,0.01,14.0,50,roulette wheel,COMPLETE
3633,3633,3.135653361812987,2023-12-07 10:47:19.281652,2023-12-07 10:47:19.828210,0 days 00:00:00.546558,0.5,0.01,16.0,10,roulette wheel,COMPLETE
3634,3634,3.875839159191844,2023-12-07 10:47:19.828508,2023-12-07 10:47:20.622309,0 days 00:00:00.793801,0.5,0.0,16.0,100,roulette wheel,COMPLETE
3635,3635,2.7821025234046872,2023-12-07 10:47:20.622594,2023-12-07 10:47:21.247265,0 days 00:00:00.624671,0.8,0.5,14.0,20,random selection,COMPLETE
3637,3637,3.317006114625962,2023-12-07 10:47:21.856096,2023-12-07 10:47:22.206616,0 days 00:00:00.350520,0.95,0.0,14.0,100,roulette wheel,COMPLETE
3638,3638,2.63689868235025,2023-12-07 10:47:22.206909,2023-12-07 10:47:22.646794,0 days 00:00:00.439885,0.5,0.1,14.0,20,roulette wheel,COMPLETE
3639,3639,2.769396754192403,2023-12-07 10:47:22.647089,2023-12-07 10:47:23.061265,0 days 00:00:00.414176,0.8,0.1,12.0,100,roulette wheel,COMPLETE
3640,3640,2.8606005967930748,2023-12-07 10:47:23.061545,2023-12-07 10:47:23.463210,0 days 00:00:00.401665,0.95,0.01,12.0,50,random selection,COMPLETE
3642,3642,2.8498032438155243,2023-12-07 10:47:24.026860,2023-12-07 10:47:24.561146,0 days 00:00:00.534286,0.95,0.33,12.0,50,roulette wheel,COMPLETE
3644,3644,2.7510565223788164,2023-12-07 10:47:25.039690,2023-12-07 10:47:25.471961,0 days 00:00:00.432271,0.6,0.1,16.0,36,roulette wheel,COMPLETE
3645,3645,2.9605353218710655,2023-12-07 10:47:25.472264,2023-12-07 10:47:25.946523,0 days 00:00:00.474259,0.6,0.01,14.0,50,roulette wheel,COMPLETE
3647,3647,2.6657500974086963,2023-12-07 10:47:26.439232,2023-12-07 10:47:26.991236,0 days 00:00:00.552004,0.6,0.33,14.0,76,random selection,COMPLETE
3648,3648,2.76139787576166,2023-12-07 10:47:26.991528,2023-12-07 10:47:27.442908,0 days 00:00:00.451380,0.6,0.01,12.0,36,random selection,COMPLETE
3649,3649,2.7030072586757634,2023-12-07 10:47:27.443265,2023-12-07 10:47:28.095636,0 days 00:00:00.652371,0.95,0.5,14.0,50,roulette wheel,COMPLETE
3650,3650,2.7672291374480267,2023-12-07 10:47:28.095910,2023-12-07 10:47:28.621007,0 days 00:00:00.525097,0.5,0.01,16.0,10,random selection,COMPLETE
3651,3651,2.6137270228346146,2023-12-07 10:47:28.621290,2023-12-07 10:47:29.049610,0 days 00:00:00.428320,0.95,0.1,12.0,100,roulette wheel,COMPLETE
3652,3652,3.6973500848495617,2023-12-07 10:47:29.049904,2023-12-07 10:47:29.743098,0 days 00:00:00.693194,0.6,0.0,16.0,76,roulette wheel,COMPLETE
3654,3654,2.7724706970291324,2023-12-07 10:47:30.241540,2023-12-07 10:47:30.653721,0 days 00:00:00.412181,0.8,0.1,12.0,20,random selection,COMPLETE
3655,3655,2.596468266010219,2023-12-07 10:47:30.654023,2023-12-07 10:47:31.071244,0 days 00:00:00.417221,0.95,0.1,12.0,36,random selection,COMPLETE
3656,3656,2.6234514947657854,2023-12-07 10:47:31.071519,2023-12-07 10:47:31.666004,0 days 00:00:00.594485,0.95,0.0,16.0,10,random selection,COMPLETE
3658,3658,3.7125507846611994,2023-12-07 10:47:32.139974,2023-12-07 10:47:32.866070,0 days 00:00:00.726096,0.5,0.0,12.0,76,roulette wheel,COMPLETE
3659,3659,2.5887383775572035,2023-12-07 10:47:32.866366,2023-12-07 10:47:33.415660,0 days 00:00:00.549294,0.95,0.33,14.0,50,random selection,COMPLETE
3660,3660,2.6965063857458937,2023-12-07 10:47:33.415951,2023-12-07 10:47:33.989307,0 days 00:00:00.573356,0.95,0.33,16.0,100,roulette wheel,COMPLETE
3661,3661,2.711384766201524,2023-12-07 10:47:33.989576,2023-12-07 10:47:34.414725,0 days 00:00:00.425149,0.8,0.01,12.0,20,random selection,COMPLETE
3665,3665,2.581340963410419,2023-12-07 10:47:36.004301,2023-12-07 10:47:36.497036,0 days 00:00:00.492735,0.5,0.01,16.0,36,random selection,COMPLETE
3666,3666,2.90148250677372,2023-12-07 10:47:36.497329,2023-12-07 10:47:36.942250,0 days 00:00:00.444921,0.5,0.1,14.0,36,roulette wheel,COMPLETE
3667,3667,2.8772294011431243,2023-12-07 10:47:36.942550,2023-12-07 10:47:37.501009,0 days 00:00:00.558459,0.8,0.33,14.0,10,roulette wheel,COMPLETE
3668,3668,2.674434780351327,2023-12-07 10:47:37.501291,2023-12-07 10:47:37.936369,0 days 00:00:00.435078,0.6,0.1,16.0,36,roulette wheel,COMPLETE
3669,3669,3.1593802658054058,2023-12-07 10:47:37.936661,2023-12-07 10:47:38.553603,0 days 00:00:00.616942,0.95,0.0,14.0,10,roulette wheel,COMPLETE
3670,3670,2.7794449231308045,2023-12-07 10:47:38.553904,2023-12-07 10:47:39.053919,0 days 00:00:00.500015,0.5,0.01,16.0,50,random selection,COMPLETE
3672,3672,2.680915455208271,2023-12-07 10:47:39.520182,2023-12-07 10:47:40.151366,0 days 00:00:00.631184,0.95,0.5,14.0,76,random selection,COMPLETE
3673,3673,2.690955485969845,2023-12-07 10:47:40.151660,2023-12-07 10:47:40.720159,0 days 00:00:00.568499,0.95,0.33,16.0,100,roulette wheel,COMPLETE
3674,3674,2.8700591506129216,2023-12-07 10:47:40.720454,2023-12-07 10:47:41.379030,0 days 00:00:00.658576,0.5,0.5,14.0,76,random selection,COMPLETE
3675,3675,2.9679518015605284,2023-12-07 10:47:41.379319,2023-12-07 10:47:41.788480,0 days 00:00:00.409161,0.95,0.01,12.0,36,roulette wheel,COMPLETE
3676,3676,2.748831034513771,2023-12-07 10:47:41.788780,2023-12-07 10:47:42.216359,0 days 00:00:00.427579,0.8,0.1,14.0,50,roulette wheel,COMPLETE
3677,3677,2.7507028925850285,2023-12-07 10:47:42.216674,2023-12-07 10:47:42.775898,0 days 00:00:00.559224,0.6,0.33,16.0,50,roulette wheel,COMPLETE
3679,3679,2.8574276283808495,2023-12-07 10:47:43.255762,2023-12-07 10:47:43.902980,0 days 00:00:00.647218,0.6,0.5,14.0,20,roulette wheel,COMPLETE
3680,3680,2.732167564939838,2023-12-07 10:47:43.903254,2023-12-07 10:47:44.527943,0 days 00:00:00.624689,0.95,0.5,12.0,100,roulette wheel,COMPLETE
3681,3681,2.837589196317027,2023-12-07 10:47:44.528227,2023-12-07 10:47:45.068749,0 days 00:00:00.540522,0.6,0.33,12.0,20,roulette wheel,COMPLETE
3682,3682,3.4812302182449044,2023-12-07 10:47:45.069058,2023-12-07 10:47:45.677676,0 days 00:00:00.608618,0.95,0.0,14.0,10,roulette wheel,COMPLETE
3686,3686,2.6907723480780468,2023-12-07 10:47:47.723704,2023-12-07 10:47:48.188798,0 days 00:00:00.465094,0.6,0.01,14.0,50,random selection,COMPLETE
3688,3688,2.781377776061585,2023-12-07 10:47:48.899833,2023-12-07 10:47:49.331456,0 days 00:00:00.431623,0.5,0.1,14.0,100,roulette wheel,COMPLETE
3689,3689,2.918677280213557,2023-12-07 10:47:49.331738,2023-12-07 10:47:49.954076,0 days 00:00:00.622338,0.8,0.5,14.0,100,roulette wheel,COMPLETE
3691,3691,2.7838150932177195,2023-12-07 10:47:50.555430,2023-12-07 10:47:51.203882,0 days 00:00:00.648452,0.95,0.5,16.0,50,roulette wheel,COMPLETE
3692,3692,2.7890469376648843,2023-12-07 10:47:51.204192,2023-12-07 10:47:51.750678,0 days 00:00:00.546486,0.8,0.33,14.0,76,roulette wheel,COMPLETE
3693,3693,2.7492666539163735,2023-12-07 10:47:51.750965,2023-12-07 10:47:52.177136,0 days 00:00:00.426171,0.95,0.1,12.0,36,random selection,COMPLETE
3694,3694,3.2847750626983525,2023-12-07 10:47:52.177445,2023-12-07 10:47:52.605679,0 days 00:00:00.428234,0.95,0.01,12.0,20,roulette wheel,COMPLETE
3697,3697,3.77317401180753,2023-12-07 10:47:53.759262,2023-12-07 10:47:54.503094,0 days 00:00:00.743832,0.5,0.0,14.0,100,roulette wheel,COMPLETE
3698,3698,2.5487982734619603,2023-12-07 10:47:54.503391,2023-12-07 10:47:55.036322,0 days 00:00:00.532931,0.95,0.33,12.0,36,roulette wheel,COMPLETE
3700,3700,3.1912653025026265,2023-12-07 10:47:55.619087,2023-12-07 10:47:56.112049,0 days 00:00:00.492962,0.6,0.01,16.0,20,roulette wheel,COMPLETE
3702,3702,2.7328190037333977,2023-12-07 10:47:56.804501,2023-12-07 10:47:57.457775,0 days 00:00:00.653274,0.6,0.5,12.0,20,roulette wheel,COMPLETE
3703,3703,2.832109826240168,2023-12-07 10:47:57.458083,2023-12-07 10:47:57.913710,0 days 00:00:00.455627,0.6,0.01,12.0,20,random selection,COMPLETE
3704,3704,2.768008294844375,2023-12-07 10:47:57.913992,2023-12-07 10:47:58.466170,0 days 00:00:00.552178,0.6,0.33,16.0,50,roulette wheel,COMPLETE
3705,3705,2.695471582868599,2023-12-07 10:47:58.466482,2023-12-07 10:47:58.914149,0 days 00:00:00.447667,0.95,0.1,16.0,50,random selection,COMPLETE
3707,3707,2.949113227604972,2023-12-07 10:47:59.408751,2023-12-07 10:47:59.866289,0 days 00:00:00.457538,0.95,0.1,16.0,100,roulette wheel,COMPLETE
3710,3710,2.7243555224609546,2023-12-07 10:48:00.901023,2023-12-07 10:48:01.455744,0 days 00:00:00.554721,0.6,0.33,14.0,36,roulette wheel,COMPLETE
3711,3711,3.5002747048803813,2023-12-07 10:48:01.456039,2023-12-07 10:48:01.897626,0 days 00:00:00.441587,0.95,0.01,14.0,20,roulette wheel,COMPLETE
3712,3712,2.734504953772743,2023-12-07 10:48:01.897924,2023-12-07 10:48:02.344610,0 days 00:00:00.446686,0.5,0.1,16.0,20,roulette wheel,COMPLETE
3713,3713,2.916574067614732,2023-12-07 10:48:02.344891,2023-12-07 10:48:02.793589,0 days 00:00:00.448698,0.95,0.01,16.0,50,roulette wheel,COMPLETE
3714,3714,2.7752925980378875,2023-12-07 10:48:02.793890,2023-12-07 10:48:03.408312,0 days 00:00:00.614422,0.8,0.5,12.0,50,random selection,COMPLETE
3715,3715,2.727475733024388,2023-12-07 10:48:03.408588,2023-12-07 10:48:03.960421,0 days 00:00:00.551833,0.6,0.33,14.0,50,roulette wheel,COMPLETE
3716,3716,3.229971473977417,2023-12-07 10:48:03.960722,2023-12-07 10:48:04.527547,0 days 00:00:00.566825,0.95,0.0,12.0,10,roulette wheel,COMPLETE
3717,3717,2.8828652825357937,2023-12-07 10:48:04.527859,2023-12-07 10:48:04.962804,0 days 00:00:00.434945,0.6,0.1,16.0,20,roulette wheel,COMPLETE
3718,3718,2.6763131184195244,2023-12-07 10:48:04.963115,2023-12-07 10:48:05.400496,0 days 00:00:00.437381,0.8,0.1,16.0,76,roulette wheel,COMPLETE
3719,3719,2.8216738973216486,2023-12-07 10:48:05.400805,2023-12-07 10:48:06.011457,0 days 00:00:00.610652,0.8,0.5,12.0,50,random selection,COMPLETE
3720,3720,2.712850511873366,2023-12-07 10:52:33.556020,2023-12-07 10:52:34.141834,0 days 00:00:00.585814,0.6,0.33,18.0,10,roulette wheel,COMPLETE
3722,3722,2.892767492261632,2023-12-07 10:52:35.107777,2023-12-07 10:52:35.552113,0 days 00:00:00.444336,0.5,0.1,18.0,36,roulette wheel,COMPLETE
3723,3723,2.849455330492751,2023-12-07 10:52:35.552314,2023-12-07 10:52:36.220587,0 days 00:00:00.668273,0.95,0.5,20.0,36,roulette wheel,COMPLETE
3725,3725,3.341489232889054,2023-12-07 10:52:36.965039,2023-12-07 10:52:37.505102,0 days 00:00:00.540063,0.8,0.01,20.0,10,roulette wheel,COMPLETE
3726,3726,2.7898808520493237,2023-12-07 10:52:37.505309,2023-12-07 10:52:38.002215,0 days 00:00:00.496906,0.95,0.01,20.0,100,roulette wheel,COMPLETE
3727,3727,3.240241250524027,2023-12-07 10:52:38.002451,2023-12-07 10:52:38.458070,0 days 00:00:00.455619,0.95,0.0,20.0,76,roulette wheel,COMPLETE
3728,3728,2.7612550847669244,2023-12-07 10:52:38.458246,2023-12-07 10:52:38.900229,0 days 00:00:00.441983,0.5,0.1,18.0,76,roulette wheel,COMPLETE
3729,3729,3.3743636476317023,2023-12-07 10:52:38.900411,2023-12-07 10:52:39.479103,0 days 00:00:00.578692,0.6,0.0,18.0,100,roulette wheel,COMPLETE
3730,3730,2.7525644070467075,2023-12-07 10:52:39.479277,2023-12-07 10:52:39.915804,0 days 00:00:00.436527,0.5,0.1,18.0,20,random selection,COMPLETE
3733,3733,2.6426676773974456,2023-12-07 10:52:41.129635,2023-12-07 10:52:41.568667,0 days 00:00:00.439032,0.6,0.1,18.0,100,random selection,COMPLETE
3734,3734,2.7601144358428344,2023-12-07 10:52:41.568861,2023-12-07 10:52:42.256416,0 days 00:00:00.687555,0.5,0.5,18.0,20,roulette wheel,COMPLETE
3736,3736,2.7981401200513893,2023-12-07 10:52:42.783530,2023-12-07 10:52:43.353545,0 days 00:00:00.570015,0.6,0.33,20.0,20,roulette wheel,COMPLETE
3737,3737,2.760601345962161,2023-12-07 10:52:43.353720,2023-12-07 10:52:44.049735,0 days 00:00:00.696015,0.5,0.5,20.0,10,roulette wheel,COMPLETE
3739,3739,2.6447838996210393,2023-12-07 10:52:44.836748,2023-12-07 10:52:45.492118,0 days 00:00:00.655370,0.95,0.5,20.0,76,roulette wheel,COMPLETE
3740,3740,2.8069631820837015,2023-12-07 10:52:45.492328,2023-12-07 10:52:46.135498,0 days 00:00:00.643170,0.8,0.5,18.0,10,random selection,COMPLETE
3742,3742,2.964426185498514,2023-12-07 10:52:46.713159,2023-12-07 10:52:47.141045,0 days 00:00:00.427886,0.5,0.1,18.0,36,random selection,COMPLETE
3743,3743,3.915922973091079,2023-12-07 10:52:47.141235,2023-12-07 10:52:47.901284,0 days 00:00:00.760049,0.8,0.0,20.0,36,roulette wheel,COMPLETE
3744,3744,3.309449639108907,2023-12-07 10:52:47.901446,2023-12-07 10:52:48.433007,0 days 00:00:00.531561,0.6,0.01,18.0,10,roulette wheel,COMPLETE
3745,3745,2.773014145870748,2023-12-07 10:52:48.433188,2023-12-07 10:52:48.985885,0 days 00:00:00.552697,0.8,0.33,18.0,50,random selection,COMPLETE
3747,3747,2.639674641006163,2023-12-07 10:52:49.510912,2023-12-07 10:52:50.058376,0 days 00:00:00.547464,0.8,0.33,18.0,100,random selection,COMPLETE
3748,3748,3.066882362998851,2023-12-07 10:52:50.058569,2023-12-07 10:52:50.619960,0 days 00:00:00.561391,0.8,0.33,18.0,10,roulette wheel,COMPLETE
3749,3749,2.6878349457992092,2023-12-07 10:52:50.620134,2023-12-07 10:52:51.195924,0 days 00:00:00.575790,0.5,0.33,20.0,10,random selection,COMPLETE
3750,3750,2.587675435928708,2023-12-07 10:52:51.196107,2023-12-07 10:52:51.646825,0 days 00:00:00.450718,0.8,0.01,18.0,20,random selection,COMPLETE
3751,3751,2.890788819321891,2023-12-07 10:52:51.646998,2023-12-07 10:52:52.152830,0 days 00:00:00.505832,0.6,0.01,20.0,100,roulette wheel,COMPLETE
3752,3752,2.602705282751883,2023-12-07 10:52:52.152997,2023-12-07 10:52:52.806656,0 days 00:00:00.653659,0.6,0.5,20.0,20,roulette wheel,COMPLETE
3753,3753,2.8682348479494237,2023-12-07 10:52:52.806830,2023-12-07 10:52:53.386974,0 days 00:00:00.580144,0.5,0.33,18.0,50,roulette wheel,COMPLETE
3754,3754,2.8539556520610843,2023-12-07 10:52:53.387162,2023-12-07 10:52:53.835478,0 days 00:00:00.448316,0.8,0.1,18.0,100,roulette wheel,COMPLETE
3755,3755,2.7167420507176328,2023-12-07 10:52:53.835659,2023-12-07 10:52:54.397423,0 days 00:00:00.561764,0.8,0.33,18.0,10,random selection,COMPLETE
3756,3756,2.727160962573989,2023-12-07 10:52:54.397594,2023-12-07 10:52:55.082723,0 days 00:00:00.685129,0.5,0.5,20.0,76,roulette wheel,COMPLETE
3757,3757,2.809145340020893,2023-12-07 10:52:55.082896,2023-12-07 10:52:55.740831,0 days 00:00:00.657935,0.8,0.5,20.0,50,roulette wheel,COMPLETE
3761,3761,2.76835030483168,2023-12-07 10:52:57.543373,2023-12-07 10:52:58.102355,0 days 00:00:00.558982,0.95,0.33,18.0,76,roulette wheel,COMPLETE
3765,3765,3.830671790405019,2023-12-07 10:53:00.159485,2023-12-07 10:53:01.015670,0 days 00:00:00.856185,0.5,0.0,20.0,36,roulette wheel,COMPLETE
3767,3767,3.124536168642185,2023-12-07 10:53:01.690538,2023-12-07 10:53:02.240469,0 days 00:00:00.549931,0.5,0.01,20.0,10,roulette wheel,COMPLETE
3769,3769,2.7608644843333674,2023-12-07 10:53:02.939931,2023-12-07 10:53:03.432319,0 days 00:00:00.492388,0.8,0.01,20.0,100,roulette wheel,COMPLETE
3770,3770,3.10459811927883,2023-12-07 10:53:03.432486,2023-12-07 10:53:04.102400,0 days 00:00:00.669914,0.5,0.5,18.0,36,roulette wheel,COMPLETE
3771,3771,2.8650887525198683,2023-12-07 10:53:04.102570,2023-12-07 10:53:04.656286,0 days 00:00:00.553716,0.8,0.33,18.0,36,roulette wheel,COMPLETE
3772,3772,2.903737389183558,2023-12-07 10:53:04.656449,2023-12-07 10:53:05.317327,0 days 00:00:00.660878,0.6,0.5,20.0,100,roulette wheel,COMPLETE
3773,3773,3.58743148735007,2023-12-07 10:53:05.317515,2023-12-07 10:53:06.125529,0 days 00:00:00.808014,0.5,0.0,20.0,20,roulette wheel,COMPLETE
3774,3774,2.683753956158625,2023-12-07 10:53:06.125703,2023-12-07 10:53:06.789330,0 days 00:00:00.663627,0.5,0.5,18.0,20,roulette wheel,COMPLETE
3775,3775,3.0821165055274196,2023-12-07 10:53:06.789498,2023-12-07 10:53:07.204198,0 days 00:00:00.414700,0.95,0.0,18.0,76,roulette wheel,COMPLETE
3776,3776,2.662724275835364,2023-12-07 10:53:07.204372,2023-12-07 10:53:07.847158,0 days 00:00:00.642786,0.95,0.5,18.0,20,roulette wheel,COMPLETE
3777,3777,3.315902723051316,2023-12-07 10:53:07.847331,2023-12-07 10:53:08.398034,0 days 00:00:00.550703,0.5,0.01,18.0,10,roulette wheel,COMPLETE
3778,3778,2.5893266546851157,2023-12-07 10:53:08.398219,2023-12-07 10:53:09.076172,0 days 00:00:00.677953,0.5,0.0,18.0,50,random selection,COMPLETE
3780,3780,4.033606482318135,2023-12-07 10:53:09.675089,2023-12-07 10:53:10.500524,0 days 00:00:00.825435,0.5,0.0,18.0,76,roulette wheel,COMPLETE
3782,3782,2.8698255825201464,2023-12-07 10:53:11.201527,2023-12-07 10:53:11.655786,0 days 00:00:00.454259,0.8,0.1,20.0,100,random selection,COMPLETE
3783,3783,2.8300079560583766,2023-12-07 10:53:11.655972,2023-12-07 10:53:12.312822,0 days 00:00:00.656850,0.8,0.5,20.0,36,roulette wheel,COMPLETE
3784,3784,2.678622496894263,2023-12-07 10:53:12.313003,2023-12-07 10:53:12.863558,0 days 00:00:00.550555,0.6,0.33,18.0,50,roulette wheel,COMPLETE
3786,3786,2.618106326228552,2023-12-07 10:53:13.356487,2023-12-07 10:53:13.927201,0 days 00:00:00.570714,0.6,0.33,18.0,100,roulette wheel,COMPLETE
3787,3787,3.648032233096673,2023-12-07 10:53:13.927374,2023-12-07 10:53:14.517958,0 days 00:00:00.590584,0.8,0.0,20.0,76,roulette wheel,COMPLETE
3788,3788,2.671850360233952,2023-12-07 10:53:14.518129,2023-12-07 10:53:15.172324,0 days 00:00:00.654195,0.6,0.5,18.0,36,random selection,COMPLETE
3789,3789,2.7481844717840547,2023-12-07 10:53:15.172514,2023-12-07 10:53:15.825121,0 days 00:00:00.652607,0.6,0.0,18.0,36,random selection,COMPLETE
3791,3791,2.677526653253685,2023-12-07 10:53:16.391403,2023-12-07 10:53:16.875655,0 days 00:00:00.484252,0.8,0.01,20.0,36,random selection,COMPLETE
3793,3793,3.568608884898752,2023-12-07 10:53:17.422841,2023-12-07 10:53:18.102628,0 days 00:00:00.679787,0.95,0.0,18.0,50,roulette wheel,COMPLETE
3794,3794,2.8721503698291775,2023-12-07 10:53:18.102812,2023-12-07 10:53:18.550184,0 days 00:00:00.447372,0.5,0.1,18.0,100,random selection,COMPLETE
3795,3795,2.963223534794293,2023-12-07 10:53:18.550392,2023-12-07 10:53:19.117047,0 days 00:00:00.566655,0.6,0.33,18.0,50,roulette wheel,COMPLETE
3796,3796,3.250977343460749,2023-12-07 10:53:19.117215,2023-12-07 10:53:19.867504,0 days 00:00:00.750289,0.6,0.0,20.0,10,roulette wheel,COMPLETE
3797,3797,2.7658388369155804,2023-12-07 10:53:19.867702,2023-12-07 10:53:20.525599,0 days 00:00:00.657897,0.6,0.5,20.0,76,random selection,COMPLETE
3798,3798,4.0670366833522795,2023-12-07 10:53:20.525778,2023-12-07 10:53:21.302179,0 days 00:00:00.776401,0.6,0.0,18.0,50,roulette wheel,COMPLETE
3799,3799,2.5874635586657404,2023-12-07 10:53:21.302346,2023-12-07 10:53:21.800577,0 days 00:00:00.498231,0.5,0.01,18.0,20,random selection,COMPLETE
3800,3800,2.693669241308839,2023-12-07 10:53:21.800768,2023-12-07 10:53:22.233349,0 days 00:00:00.432581,0.6,0.1,20.0,50,random selection,COMPLETE
3801,3801,3.4291472056684986,2023-12-07 10:53:22.233540,2023-12-07 10:53:22.702581,0 days 00:00:00.469041,0.95,0.01,18.0,20,roulette wheel,COMPLETE
3803,3803,2.655148679529258,2023-12-07 10:53:23.283140,2023-12-07 10:53:23.752946,0 days 00:00:00.469806,0.95,0.1,20.0,50,roulette wheel,COMPLETE
3804,3804,2.751422630706193,2023-12-07 10:53:23.753127,2023-12-07 10:53:24.432776,0 days 00:00:00.679649,0.5,0.5,20.0,76,roulette wheel,COMPLETE
3805,3805,2.8705864400649617,2023-12-07 10:53:24.432949,2023-12-07 10:53:24.921765,0 days 00:00:00.488816,0.6,0.01,18.0,100,roulette wheel,COMPLETE
3806,3806,3.010679312202349,2023-12-07 10:53:24.921935,2023-12-07 10:53:25.459126,0 days 00:00:00.537191,0.6,0.01,18.0,10,roulette wheel,COMPLETE
3807,3807,2.8852610378433057,2023-12-07 10:53:25.459320,2023-12-07 10:53:26.107255,0 days 00:00:00.647935,0.8,0.5,20.0,36,roulette wheel,COMPLETE
3810,3810,2.5429938539159003,2023-12-07 10:53:27.255484,2023-12-07 10:53:27.696355,0 days 00:00:00.440871,0.5,0.1,18.0,36,roulette wheel,COMPLETE
3811,3811,2.722115867815986,2023-12-07 10:53:27.696553,2023-12-07 10:53:28.137017,0 days 00:00:00.440464,0.6,0.1,18.0,10,roulette wheel,COMPLETE
